Data,Hora,Serviço,Dispositivo,Status,Categoria
2024-11-18,18:38:00,ping,NET.S*97,down,Setor
2024-11-18,19:02:00,ping,NET.S*97,up,Setor
2024-11-18,19:07:00,ping,NET.S*97,down,Setor
2024-11-18,22:12:00,ping,NET.S*97,up,Setor
2024-11-19,01:20:00,ping,JORGE LUIZ ORTEGA ROMANINI * CONTRATO 9047 * MONITORAR A TROCA DE ONT PARA ONU *,down,Clientes PF
2024-11-19,01:21:00,ping,SWITCH GERAL CHALUPPE,down,Estrutura
2024-11-19,02:14:00,ping,SWITCH GERAL CHALUPPE,up,Estrutura
2024-11-19,02:20:00,ping,SWITCH GERAL CHALUPPE,down,Estrutura
2024-11-19,06:11:00,ping,SWITCH GERAL CHALUPPE,up,Estrutura
2024-11-19,06:31:00,ping,JORGE LUIZ ORTEGA ROMANINI * CONTRATO 9047 * MONITORAR A TROCA DE ONT PARA ONU *,up,Clientes PF
2024-11-19,08:06:00,ping,L2439  - SECRETARIA DE SAUDE  CENTRO DE REABILITACAO * Contrato 22454 *FTTH*,up,Linktel
2024-11-19,08:07:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:11:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:11:00,ping,NET.S*89,down,Setor
2024-11-19,08:14:00,ping,NET.S*89,up,Setor
2024-11-19,08:14:00,ping,NET.S*89,down,Setor
2024-11-19,08:15:00,ping,NET.S*89,up,Setor
2024-11-19,08:20:00,ping,APM DO CEMEB DA ESCOLA DO FUTURO-ETI-PROFESSOR IRANY TOLEDO DE MORAES,down,Escolas
2024-11-19,08:20:00,ping,NET.S*36,down,Setor
2024-11-19,08:24:00,ping,NET.S*36,up,Setor
2024-11-19,08:24:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:26:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:26:00,ping,NET.S*36,down,Setor
2024-11-19,08:26:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:26:00,ping,NET.S*36,up,Setor
2024-11-19,08:27:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:27:00,ping,NET.S*89,down,Setor
2024-11-19,08:27:00,ping,NET.S*89,up,Setor
2024-11-19,08:28:00,ping,NET.S*36,down,Setor
2024-11-19,08:28:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:28:00,ping,NET.S*36,up,Setor
2024-11-19,08:33:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:33:00,ping,NET.S*66,down,Setor
2024-11-19,08:34:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:34:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:34:00,ping,NET.S*66,up,Setor
2024-11-19,08:35:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:35:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:35:00,ping,NET.S*66,down,Setor
2024-11-19,08:35:00,ping,NET.S*66,up,Setor
2024-11-19,08:35:00,ping,NET.S*36,down,Setor
2024-11-19,08:37:00,ping,NET.S*36,up,Setor
2024-11-19,08:37:00,ping,NET.S*36,down,Setor
2024-11-19,08:38:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,08:38:00,ping,NET.S*66,down,Setor
2024-11-19,08:38:00,ping,NET.S*89,down,Setor
2024-11-19,08:38:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,08:38:00,ping,NET.S*89,up,Setor
2024-11-19,08:38:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:39:00,ping,NET.S*36,up,Setor
2024-11-19,08:39:00,ping,NET.S*66,up,Setor
2024-11-19,08:39:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:40:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:40:00,ping,NET.S*36,down,Setor
2024-11-19,08:40:00,ping,NET.S*66,down,Setor
2024-11-19,08:41:00,ping,NET.S*36,up,Setor
2024-11-19,08:41:00,ping,NET.S*36,down,Setor
2024-11-19,08:41:00,ping,NET.S*89,down,Setor
2024-11-19,08:42:00,ping,NET.S*36,up,Setor
2024-11-19,08:42:00,ping,NET.S*66,up,Setor
2024-11-19,08:42:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:42:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,08:42:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,08:42:00,ping,NET.S*36,down,Setor
2024-11-19,08:42:00,ping,NET.S*89,up,Setor
2024-11-19,08:42:00,ping,NET.S*66,down,Setor
2024-11-19,08:43:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,08:43:00,ping,NET.S*36,up,Setor
2024-11-19,08:43:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:43:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:44:00,ping,NET.S*89,down,Setor
2024-11-19,08:44:00,ping,NET.S*89,up,Setor
2024-11-19,08:44:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:44:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,08:44:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,08:44:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:45:00,ping,NET.S*36,down,Setor
2024-11-19,08:45:00,ping,NET.S*66,up,Setor
2024-11-19,08:45:00,ping,NET.S*89,down,Setor
2024-11-19,08:45:00,ping,NET.S*89,up,Setor
2024-11-19,08:45:00,ping,NET.S*36,up,Setor
2024-11-19,08:46:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,08:46:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,08:46:00,ping,NET.S*36,down,Setor
2024-11-19,08:48:00,ping,NET.S*36,up,Setor
2024-11-19,08:48:00,ping,NET.S*66,down,Setor
2024-11-19,08:48:00,ping,NET.S*66,up,Setor
2024-11-19,08:49:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:49:00,ping,NET.S*66,down,Setor
2024-11-19,08:49:00,ping,NET.S*89,down,Setor
2024-11-19,08:49:00,ping,NET.S*89,up,Setor
2024-11-19,08:50:00,ping,NET.S*66,up,Setor
2024-11-19,08:50:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,08:50:00,ping,NET.S*89,down,Setor
2024-11-19,08:50:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,08:50:00,ping,NET.S*66,down,Setor
2024-11-19,08:50:00,ping,NET.S*89,up,Setor
2024-11-19,08:50:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:51:00,ping,NET.S*66,up,Setor
2024-11-19,08:51:00,ping,NET.S*66,down,Setor
2024-11-19,08:51:00,ping,NET.S*89,down,Setor
2024-11-19,08:51:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:52:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:52:00,ping,NET.S*66,up,Setor
2024-11-19,08:52:00,ping,NET.S*89,up,Setor
2024-11-19,08:52:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,08:52:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,08:53:00,ping,NET.S*89,down,Setor
2024-11-19,08:53:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,08:53:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,08:53:00,ping,NET.S*89,up,Setor
2024-11-19,08:53:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,08:54:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,08:54:00,ping,NET.S*66,down,Setor
2024-11-19,08:54:00,ping,NET.S*89,down,Setor
2024-11-19,08:54:00,ping,NET.S*36,down,Setor
2024-11-19,08:54:00,ping,NET.S*66,up,Setor
2024-11-19,08:54:00,ping,NET.S*89,up,Setor
2024-11-19,08:54:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,08:55:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,08:55:00,ping,NET.S*36,up,Setor
2024-11-19,08:56:00,ping,NET.S*66,down,Setor
2024-11-19,08:56:00,ping,NET.S*89,down,Setor
2024-11-19,08:56:00,ping,NET.S*89,up,Setor
2024-11-19,08:57:00,ping,NET.S*66,up,Setor
2024-11-19,08:58:00,ping,NET.S*66,down,Setor
2024-11-19,08:58:00,ping,NET.S*36,down,Setor
2024-11-19,08:58:00,ping,NET.S*89,down,Setor
2024-11-19,08:58:00,ping,NET.S*89,up,Setor
2024-11-19,08:58:00,ping,NET.S*36,up,Setor
2024-11-19,08:58:00,ping,NET.S*66,up,Setor
2024-11-19,08:59:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,09:00:00,ping,NET.S*66,down,Setor
2024-11-19,09:00:00,ping,NET.S*36,down,Setor
2024-11-19,09:00:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:04:00,ping,NET.S*89,down,Setor
2024-11-19,09:04:00,ping,NET.S*89,up,Setor
2024-11-19,09:04:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:04:00,ping,NET.S*36,up,Setor
2024-11-19,09:05:00,ping,NET.S*66,up,Setor
2024-11-19,09:05:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:05:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,09:05:00,ping,NET.S*89,down,Setor
2024-11-19,09:05:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:05:00,ping,NET.S*66,down,Setor
2024-11-19,09:06:00,ping,NET.S*66,up,Setor
2024-11-19,09:06:00,ping,NET.S*89,up,Setor
2024-11-19,09:06:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,09:06:00,ping,NET.S*36,down,Setor
2024-11-19,09:06:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:06:00,ping,NET.S*36,up,Setor
2024-11-19,09:06:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:06:00,ping,NET.S*66,down,Setor
2024-11-19,09:07:00,ping,NET.S*89,down,Setor
2024-11-19,09:07:00,ping,NET.S*66,up,Setor
2024-11-19,09:07:00,ping,NET.S*36,down,Setor
2024-11-19,09:07:00,ping,NET.S*36,up,Setor
2024-11-19,09:08:00,ping,NET.S*89,up,Setor
2024-11-19,09:08:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:08:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:09:00,ping,NET.S*89,down,Setor
2024-11-19,09:09:00,ping,NET.S*36,down,Setor
2024-11-19,09:09:00,ping,NET.S*89,up,Setor
2024-11-19,09:10:00,ping,NET.S*66,down,Setor
2024-11-19,09:10:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:10:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:10:00,ping,NET.S*36,up,Setor
2024-11-19,09:10:00,ping,NET.S*89,down,Setor
2024-11-19,09:11:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:11:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:11:00,ping,NET.S*36,down,Setor
2024-11-19,09:11:00,ping,NET.S*36,up,Setor
2024-11-19,09:11:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,09:11:00,ping,NET.S*89,up,Setor
2024-11-19,09:12:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:12:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:12:00,ping,NET.S*36,down,Setor
2024-11-19,09:12:00,ping,NET.S*36,up,Setor
2024-11-19,09:12:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,09:13:00,ping,NET.S*89,down,Setor
2024-11-19,09:13:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:13:00,ping,NET.S*36,down,Setor
2024-11-19,09:13:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:13:00,ping,NET.S*36,up,Setor
2024-11-19,09:14:00,ping,NET.S*66,up,Setor
2024-11-19,09:14:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:14:00,ping,NET.S*36,down,Setor
2024-11-19,09:14:00,ping,NET.S*66,down,Setor
2024-11-19,09:14:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,09:15:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:15:00,ping,NET.S*66,down,Setor
2024-11-19,09:15:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,09:15:00,ping,NET.S*89,up,Setor
2024-11-19,09:15:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:16:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,09:16:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:16:00,ping,NET.S*89,down,Setor
2024-11-19,09:16:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,09:16:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:17:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:19:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:19:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:24:00,ping,PTP CHALUPE/EGITO,down,PTP
2024-11-19,09:24:00,ping,NET.S*36,up,Setor
2024-11-19,09:24:00,ping,NET.S*66,up,Setor
2024-11-19,09:24:00,ping,NET.S*89,up,Setor
2024-11-19,09:27:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,09:27:00,ping,NET.S*36,down,Setor
2024-11-19,09:27:00,ping,NET.S*66,down,Setor
2024-11-19,09:27:00,ping,NET.S*89,down,Setor
2024-11-19,09:27:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,09:28:00,ping,NET.S*36,up,Setor
2024-11-19,09:28:00,ping,NET.S*66,up,Setor
2024-11-19,09:28:00,ping,NET.S*89,up,Setor
2024-11-19,09:34:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,09:47:00,ping,PTP CHALUPE/ROSEMARY ANTENA RUIM RETIRAR,up,PTP
2024-11-19,09:49:00,ping,PTP CHALUPE/ROSEMARY ANTENA RUIM RETIRAR,down,PTP
2024-11-19,09:51:00,ping,PTP CHALUPE/ROSEMARY ANTENA RUIM RETIRAR,up,PTP
2024-11-19,09:51:00,ping,NET.S*89,down,Setor
2024-11-19,09:51:00,ping,NET.S*66,down,Setor
2024-11-19,09:51:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,09:51:00,ping,NET.S*36,down,Setor
2024-11-19,09:53:00,ping,PTP_CHALUPE/ROSEMARY,down,PTP
2024-11-19,09:53:00,ping,PTP_CHALUPE/ROSEMARY,up,PTP
2024-11-19,09:53:00,ping,NET.S*89,up,Setor
2024-11-19,09:53:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,09:53:00,ping,NET.S*36,up,Setor
2024-11-19,10:02:00,ping,NET.S*66,up,Setor
2024-11-19,10:02:00,ping,NET.S*66,down,Setor
2024-11-19,10:02:00,ping,NET.S*89,down,Setor
2024-11-19,10:02:00,ping,PTP ROSEMARY/CHALUPPE,down,PTP
2024-11-19,10:02:00,ping,NET.S*36,down,Setor
2024-11-19,10:02:00,ping,NET.S*36,up,Setor
2024-11-19,10:02:00,ping,NET.S*89,up,Setor
2024-11-19,12:45:00,ping,PTP ROSEMARY/CHALUPPE,up,PTP
2024-11-19,12:46:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,down,Clientes PF
2024-11-19,12:47:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,up,Clientes PF
2024-11-19,12:48:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,down,Clientes PF
2024-11-19,14:05:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,up,Clientes PF
2024-11-19,14:29:00,ping,NET.S*128,down,Setor
2024-11-19,14:30:00,ping,L2455 - PREFEITURA  SECRETARIA DE EDUCACAO * Contrato 22582 *FTTH*,down,Linktel
2024-11-19,14:52:00,ping,L2455 - PREFEITURA  SECRETARIA DE EDUCACAO * Contrato 22582 *FTTH*,up,Linktel
2024-11-19,14:55:00,ping,NET.S*128,up,Setor
2024-11-19,16:44:00,ping,TIAGO ROBERTO CRUZ VAZ - PEGA DA TORRE BRUNO DA GAUDENCIO,up,Clientes PF
2024-11-19,16:45:00,ping,APM DO CEMEB PROFESSORA MARIA ZIBINA DE CARVALHO,down,Escolas
2024-11-19,16:47:00,ping,APM DO CEMEB PROFESSORA MARIA ZIBINA DE CARVALHO,up,Escolas
2024-11-19,16:47:00,ping,NET.S*128,down,Setor
2024-11-19,17:13:00,ping,NET.S*128,up,Setor
2024-11-19,17:21:00,ping,NET.S*128,down,Setor
2024-11-19,18:09:00,ping,NET.S*128,up,Setor
2024-11-19,22:50:00,ping,CARTOTIO ITAPEVI * Contrato 22769 *,down,Clientes PF
2024-11-20,07:06:00,ping,TIAGO ROBERTO CRUZ VAZ - PEGA DA TORRE BRUNO DA GAUDENCIO,down,Clientes PF
2024-11-20,12:20:00,ping,TIAGO ROBERTO CRUZ VAZ - PEGA DA TORRE BRUNO DA GAUDENCIO,up,Clientes PF
2024-11-20,12:20:00,ping,NET.S*30,down,Setor
2024-11-20,12:20:00,ping,NET.S*62,down,Setor
2024-11-20,12:20:00,ping,NET.S*119,down,Setor
2024-11-20,12:20:00,ping,NET.S*62,up,Setor
2024-11-20,12:20:00,ping,PTP BRUNO/UMBUS,down,PTP
2024-11-20,12:20:00,ping,L2446-SECRETARIA DE SAÚDE - [PRONTO SOCORRO CARDOSO]  * RADIO *,down,Linktel
2024-11-20,12:20:00,ping,NET.S*54,down,Setor
2024-11-20,12:20:00,ping,L2446-SECRETARIA DE SAÚDE - [PRONTO SOCORRO CARDOSO]  * RADIO *,up,Linktel
2024-11-20,12:20:00,ping,NET.S*54,up,Setor
2024-11-20,12:20:00,ping,PTP BRUNO/UMBUS,up,PTP
2024-11-20,12:20:00,ping,NET.S*30,up,Setor
2024-11-20,12:24:00,ping,NET.S*119,up,Setor
2024-11-20,12:24:00,ping,PTP BRUNO/UMBUS,down,PTP
2024-11-20,12:41:00,ping,PTP BRUNO/UMBUS,up,PTP
2024-11-20,12:42:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,down,Escolas
2024-11-20,12:51:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,up,Escolas
2024-11-20,12:51:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,down,Escolas
2024-11-20,12:52:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,up,Escolas
2024-11-20,13:06:00,ping,L2445 - SECRETARIA DE SEGURANÇA - POSTO DA GUARDA - VILA CARDOSO  * CONTRATO 22628 * RADIO *,up,Linktel
2024-11-20,13:07:00,ping,L2447 - SECRETARIA DE SAÚDE - PRONTO SOCORRO CENTRAL * CONTRATO 22631 * *RADIO*,down,Linktel
2024-11-20,13:20:00,ping,L2447 - SECRETARIA DE SAÚDE - PRONTO SOCORRO CENTRAL * CONTRATO 22631 * *RADIO*,up,Linktel
2024-11-20,13:22:00,ping,L2447 - SECRETARIA DE SAÚDE - PRONTO SOCORRO CENTRAL * CONTRATO 22631 * *RADIO*,down,Linktel
2024-11-20,13:30:00,ping,L2447 - SECRETARIA DE SAÚDE - PRONTO SOCORRO CENTRAL * CONTRATO 22631 * *RADIO*,up,Linktel
2024-11-20,13:30:00,ping,L2473 - SECRETARIA DE SAÚDE - USF UBS VITAPOLIS * CONTRATO 22644 * RADIO *,down,Linktel
2024-11-20,13:41:00,ping,L2473 - SECRETARIA DE SAÚDE - USF UBS VITAPOLIS * CONTRATO 22644 * RADIO *,up,Linktel
2024-11-20,13:41:00,ping,L2446-SECRETARIA DE SAÚDE - [PRONTO SOCORRO CARDOSO]  * RADIO *,down,Linktel
2024-11-20,13:59:00,ping,L2446-SECRETARIA DE SAÚDE - [PRONTO SOCORRO CARDOSO]  * RADIO *,up,Linktel
2024-11-20,14:00:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,down,Escolas
2024-11-20,14:19:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,up,Escolas
2024-11-20,14:20:00,ping,PTP_VANESSA/CARTORIO,down,PTP
2024-11-20,14:20:00,ping,PTP_VANESSA/CARTORIO,up,PTP
2024-11-20,14:21:00,ping,APM DO CEMEB PROFESSORA MARIA ANGELA NUNES NEVES NERI,down,Escolas
2024-11-20,14:27:00,ping,PTP VANESSA/CEMEB_NOVA_ITAPEVI,down,PTP
2024-11-20,14:28:00,ping,PTP VANESSA/CEMEB_NOVA_ITAPEVI,up,PTP
2024-11-20,14:35:00,ping,APM DO CEMEB PROFESSORA MARIA ANGELA NUNES NEVES NERI,up,Escolas
2024-11-20,14:37:00,ping,APM DO CEMEB PROFESSORA MARIA ANGELA NUNES NEVES NERI,down,Escolas
2024-11-20,14:38:00,ping,APM DO CEMEB PROFESSORA MARIA ANGELA NUNES NEVES NERI,up,Escolas
2024-11-20,14:39:00,ping,PTP_GILSON/VANESSA.REDUNDANCIA,down,PTP
2024-11-20,14:41:00,ping,APM DO CEMEB PROFESSORA MARIA ANGELA NUNES NEVES NERI,down,Escolas
2024-11-20,14:43:00,ping,APM DO CEMEB PROFESSORA MARIA ANGELA NUNES NEVES NERI,up,Escolas
2024-11-20,14:45:00,ping,PTP_GILSON/VANESSA.REDUNDANCIA,up,PTP
2024-11-20,14:46:00,ping,APM DO CEMEB PROFESSORA MARIA ANGELA NUNES NEVES NERI,down,Escolas
2024-11-20,14:48:00,ping,APM DO CEMEB PROFESSORA MARIA ANGELA NUNES NEVES NERI,up,Escolas
2024-11-20,14:50:00,ping,APM DO CEMEB PROFESSORA MARIA ANGELA NUNES NEVES NERI,down,Escolas
2024-11-20,15:20:00,ping,APM DO CEMEB PROFESSORA MARIA ANGELA NUNES NEVES NERI,up,Escolas
2024-11-20,15:20:00,ping,L2446-SECRETARIA DE SAÚDE - [PRONTO SOCORRO CARDOSO]  * RADIO *,down,Linktel
2024-11-20,15:53:00,ping,L2446-SECRETARIA DE SAÚDE - [PRONTO SOCORRO CARDOSO]  * RADIO *,up,Linktel
2024-11-20,15:53:00,ping,L2473 - SECRETARIA DE SAÚDE - USF UBS VITAPOLIS * CONTRATO 22644 * RADIO *,down,Linktel
2024-11-20,15:53:00,ping,TIAGO ROBERTO CRUZ VAZ - PEGA DA TORRE BRUNO DA GAUDENCIO,down,Clientes PF
2024-11-20,15:53:00,ping,L2473 - SECRETARIA DE SAÚDE - USF UBS VITAPOLIS * CONTRATO 22644 * RADIO *,up,Linktel
2024-11-20,16:13:00,ping,TIAGO ROBERTO CRUZ VAZ - PEGA DA TORRE BRUNO DA GAUDENCIO,up,Clientes PF
2024-11-20,16:14:00,ping,L2445 - SECRETARIA DE SEGURANÇA - POSTO DA GUARDA - VILA CARDOSO  * CONTRATO 22628 * RADIO *,down,Linktel
2024-11-20,16:28:00,ping,L2445 - SECRETARIA DE SEGURANÇA - POSTO DA GUARDA - VILA CARDOSO  * CONTRATO 22628 * RADIO *,up,Linktel
2024-11-20,16:28:00,ping,L2473 - SECRETARIA DE SAÚDE - USF UBS VITAPOLIS * CONTRATO 22644 * RADIO *,down,Linktel
2024-11-20,16:35:00,ping,L2473 - SECRETARIA DE SAÚDE - USF UBS VITAPOLIS * CONTRATO 22644 * RADIO *,up,Linktel
2024-11-20,16:36:00,ping,L2473 - SECRETARIA DE SAÚDE - USF UBS VITAPOLIS * CONTRATO 22644 * RADIO *,down,Linktel
2024-11-20,16:59:00,ping,L2473 - SECRETARIA DE SAÚDE - USF UBS VITAPOLIS * CONTRATO 22644 * RADIO *,up,Linktel
2024-11-20,16:59:00,ping,SWITCH GERAL EVOLA,down,Estrutura
2024-11-20,16:59:00,ping,PTP_EVOLA/CANARIO,down,PTP
2024-11-20,16:59:00,ping,L2472 - SECRETARIA DE SAUDE  USF PARQUE SUBURBANO * Contrato 22465 *FTTH*,down,Linktel
2024-11-20,16:59:00,ping,PTP EVOLA/CANARIO,down,PTP
2024-11-20,16:59:00,ping,SWITCH GERAL EVOLA,up,Estrutura
2024-11-20,16:59:00,ping,PTP_EVOLA/CANARIO,up,PTP
2024-11-20,16:59:00,ping,PTP EVOLA/CANARIO,up,PTP
2024-11-20,17:01:00,ping,L2472 - SECRETARIA DE SAUDE  USF PARQUE SUBURBANO * Contrato 22465 *FTTH*,up,Linktel
2024-11-20,17:01:00,ping,Playip-Bruno-Link_Empresarial,down,Clientes PF
2024-11-20,17:14:00,ping,Playip-Bruno-Link_Empresarial,up,Clientes PF
2024-11-20,17:15:00,ping,L2445 - SECRETARIA DE SEGURANÇA - POSTO DA GUARDA - VILA CARDOSO  * CONTRATO 22628 * RADIO *,down,Linktel
2024-11-20,17:16:00,ping,L2445 - SECRETARIA DE SEGURANÇA - POSTO DA GUARDA - VILA CARDOSO  * CONTRATO 22628 * RADIO *,up,Linktel
2024-11-20,17:16:00,ping,TIAGO ROBERTO CRUZ VAZ - PEGA DA TORRE BRUNO DA GAUDENCIO,down,Clientes PF
2024-11-20,17:28:00,ping,TIAGO ROBERTO CRUZ VAZ - PEGA DA TORRE BRUNO DA GAUDENCIO,up,Clientes PF
2024-11-20,18:19:00,ping,ASSEMBLEIA DE DEUS EMANAH *CONTRATO 22979*,up,Clientes PF
2024-11-20,18:19:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,down,Escolas
2024-11-20,18:24:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,up,Escolas
2024-11-20,18:25:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,down,Escolas
2024-11-20,18:40:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,up,Escolas
2024-11-20,18:40:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,down,Escolas
2024-11-20,18:47:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,up,Escolas
2024-11-20,18:47:00,ping,L2471 - SECRETARIA DE SAÚDE -USF JD. ROSIMEIRE *CONTRATO 22643*RADIO*,down,Linktel
2024-11-20,19:03:00,ping,L2471 - SECRETARIA DE SAÚDE -USF JD. ROSIMEIRE *CONTRATO 22643*RADIO*,up,Linktel
2024-11-20,19:06:00,ping,TIAGO ROBERTO CRUZ VAZ - PEGA DA TORRE BRUNO DA GAUDENCIO,down,Clientes PF
2024-11-20,19:11:00,ping,TIAGO ROBERTO CRUZ VAZ - PEGA DA TORRE BRUNO DA GAUDENCIO,up,Clientes PF
